size	encoders	mean_jsd	similarity	mean_jsd_weighted	similarity_weighted	accuracy	n_correct	kappa
7	bol,gemma,gpt_oss_20b,granite,ministral,opus,qwen	0.20109624605822846	0.7098794430704071	0.10700988585746359	0.8456173683473432	0.49019607843137253	50	0.41637323943661975
3	gemma,haiku,ministral	0.20137182048287902	0.7094818732145678	0.09842443300152723	0.8580035586063887	0.46078431372549017	47	0.38661710037174735
5	bol,gemma,haiku,ministral,opus	0.2013936454381367	0.70945038645985	0.10824326972284783	0.843837971561241	0.4411764705882353	45	0.3627794826830337
6	gemma,gpt_oss_20b,haiku,ministral,opus,qwen	0.20140184451544202	0.7094385576916817	0.09643478563487787	0.8608740129953715	0.47058823529411764	48	0.39631740464708465
5	gemma,gpt_oss_20b,haiku,opus,qwen	0.20140383148556196	0.7094356910997432	0.0956057441701938	0.8620700670051624	0.46078431372549017	47	0.3833809628489777
4	gemma,haiku,opus,qwen	0.20142540508651324	0.7094045669726368	0.09484564859329432	0.863166653124557	0.47058823529411764	48	0.3951905127923575
6	gemma,granite,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.20152943028720516	0.709254490331471	0.09540980508484642	0.8623527473519095	0.5	51	0.4275968309859155
4	gemma,gpt_oss_20b,granite,ministral	0.2016230714667361	0.7091193946661387	0.1050973238699253	0.8483766120421574	0.4215686274509804	43	0.3381722203893105
7	bol,gemma,granite,haiku,ministral,opus,qwen	0.20165395802676786	0.7090748347791509	0.10586029235166884	0.8472758811971914	0.5	51	0.4257644331603929
6	gemma,gpt_oss_20b,granite,haiku,opus,rinna_bilingual_4b_jpfull	0.2017423609170177	0.7089472963677872	0.09571204879472996	0.8619167018505206	0.5098039215686274	52	0.4390673119225693
4	gemma,gpt_oss_20b,granite,haiku	0.20177861751877713	0.7088949891482292	0.10231215410764859	0.852394762646228	0.49019607843137253	50	0.4181020296215031
5	bol,gemma,ministral,opus,qwen	0.20183353755858968	0.7088157562791464	0.10811638390298987	0.8440210291043091	0.4803921568627451	49	0.4102116517564912
7	gemma,gpt_oss_20b,granite,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.20183668046247025	0.7088112220273038	0.09683349129200489	0.8602988023210599	0.5098039215686274	52	0.4390673119225693
4	gemma,granite,haiku,ministral	0.20193999451185626	0.7086621713606005	0.10205840383378924	0.8527608469079491	0.49019607843137253	50	0.41682242990654206
6	bol,gemma,granite,ministral,opus,rinna_jp_3_6b_jpfull	0.20205274681658808	0.7084995041697151	0.10762303866287476	0.8447327758356694	0.47058823529411764	48	0.3949247500823905
6	gemma,gpt_oss_20b,granite,haiku,opus,rinna_jp_3_6b_jpfull	0.20206786421639075	0.7084776943719886	0.0956781548977033	0.8619656004076773	0.5196078431372549	53	0.4505881059690008
7	gemma,gpt_oss_20b,granite,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.20214244062735426	0.7083701033537243	0.09661106279977937	0.8606196988037461	0.5098039215686274	52	0.4394372389536161
3	gemma,gpt_oss_20b,granite	0.20221061787100011	0.7082717443824149	0.10948399903181383	0.8420479775401102	0.4411764705882353	45	0.3617301569875947
8	bol,gemma,gpt_oss_20b,granite,haiku,ministral,opus,qwen	0.20226247955962698	0.7081969237814207	0.10564014167172396	0.8475934914913963	0.5098039215686274	52	0.4372103288457294
7	bol,gemma,gpt_oss_20b,granite,ministral,opus,rinna_jp_3_6b_jpfull	0.20232580740794828	0.7081055610086975	0.10656513769162933	0.8462590043206368	0.4803921568627451	49	0.4053459465405346
7	bol,gemma,gpt_oss_20b,granite,haiku,opus,qwen	0.20245039582282687	0.7079258179204	0.10668441174383826	0.8460869282370083	0.4803921568627451	49	0.4046911133135117
6	bol,gemma,gpt_oss_20b,granite,opus,rinna_jp_3_6b_jpfull	0.2024981973890985	0.7078568548377931	0.10759046959891237	0.8447797630627343	0.47058823529411764	48	0.39505766062602976
5	gemma,haiku,ministral,opus,rinna_jp_3_6b_jpfull	0.20252307176302523	0.7078209687018838	0.0947109854278437	0.863360931005543	0.4803921568627451	49	0.40626029654036244
5	gemma,haiku,ministral,opus,rinna_bilingual_4b_jpfull	0.2025241453117078	0.7078194198985234	0.09486619398393925	0.8631370123913604	0.46078431372549017	47	0.38527284681130836
5	gemma,granite,haiku,opus,rinna_bilingual_4b_jpfull	0.20256112360399695	0.7077660714996172	0.09602150794472679	0.8614702466694625	0.5	51	0.42847725774555045
6	bol,gemma,gpt_oss_20b,ministral,opus,qwen	0.2027396283508328	0.707508543586582	0.107998694613379	0.8441908188587965	0.4803921568627451	49	0.4093094405594405
2	gpt_oss_20b,opus	0.20282484446108517	0.7073856027269171	0.09886034547482925	0.8573746698428941	0.4411764705882353	45	0.3545020539580326
6	bol,gemma,granite,ministral,opus,rinna_bilingual_4b_jpfull	0.20290812407859513	0.7072654556357283	0.1087915897694243	0.8430469129492251	0.4803921568627451	49	0.40645586297760206
